gutenberg_id,text,title
1524,"Where love is great, the littlest doubts are fear;","Hamlet, Prince of Denmark"
1524,"Where little fears grow great, great love grows there.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. King.,"Hamlet, Prince of Denmark"
1524,"Faith, I must leave thee, love, and shortly too;","Hamlet, Prince of Denmark"
1524,My operant powers their functions leave to do:,"Hamlet, Prince of Denmark"
1524,"And thou shalt live in this fair world behind,","Hamlet, Prince of Denmark"
1524,"Honour'd, belov'd, and haply one as kind","Hamlet, Prince of Denmark"
1524,"For husband shalt thou,--","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. Queen.,"Hamlet, Prince of Denmark"
1524,"O, confound the rest!","Hamlet, Prince of Denmark"
1524,Such love must needs be treason in my breast:,"Hamlet, Prince of Denmark"
1524,In second husband let me be accurst!,"Hamlet, Prince of Denmark"
1524,None wed the second but who kill'd the first.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"[Aside.] Wormwood, wormwood!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. Queen.,"Hamlet, Prince of Denmark"
1524,The instances that second marriage move,"Hamlet, Prince of Denmark"
1524,"Are base respects of thrift, but none of love.","Hamlet, Prince of Denmark"
1524,A second time I kill my husband dead,"Hamlet, Prince of Denmark"
1524,When second husband kisses me in bed.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. King.,"Hamlet, Prince of Denmark"
1524,I do believe you think what now you speak;,"Hamlet, Prince of Denmark"
1524,But what we do determine oft we break.,"Hamlet, Prince of Denmark"
1524,Purpose is but the slave to memory;,"Hamlet, Prince of Denmark"
1524,"Of violent birth, but poor validity:","Hamlet, Prince of Denmark"
1524,"Which now, like fruit unripe, sticks on the tree;","Hamlet, Prince of Denmark"
1524,But fall unshaken when they mellow be.,"Hamlet, Prince of Denmark"
1524,Most necessary 'tis that we forget,"Hamlet, Prince of Denmark"
1524,To pay ourselves what to ourselves is debt:,"Hamlet, Prince of Denmark"
1524,"What to ourselves in passion we propose,","Hamlet, Prince of Denmark"
1524,"The passion ending, doth the purpose lose.","Hamlet, Prince of Denmark"
1524,The violence of either grief or joy,"Hamlet, Prince of Denmark"
1524,Their own enactures with themselves destroy:,"Hamlet, Prince of Denmark"
1524,"Where joy most revels, grief doth most lament;","Hamlet, Prince of Denmark"
1524,"Grief joys, joy grieves, on slender accident.","Hamlet, Prince of Denmark"
1524,This world is not for aye; nor 'tis not strange,"Hamlet, Prince of Denmark"
1524,That even our loves should with our fortunes change;,"Hamlet, Prince of Denmark"
1524,"For 'tis a question left us yet to prove,","Hamlet, Prince of Denmark"
1524,"Whether love lead fortune, or else fortune love.","Hamlet, Prince of Denmark"
1524,"The great man down, you mark his favourite flies,","Hamlet, Prince of Denmark"
1524,The poor advanc'd makes friends of enemies;,"Hamlet, Prince of Denmark"
1524,And hitherto doth love on fortune tend:,"Hamlet, Prince of Denmark"
1524,For who not needs shall never lack a friend;,"Hamlet, Prince of Denmark"
1524,"And who in want a hollow friend doth try,","Hamlet, Prince of Denmark"
1524,Directly seasons him his enemy.,"Hamlet, Prince of Denmark"
1524,"But, orderly to end where I begun,--","Hamlet, Prince of Denmark"
1524,Our wills and fates do so contrary run,"Hamlet, Prince of Denmark"
1524,That our devices still are overthrown;,"Hamlet, Prince of Denmark"
1524,"Our thoughts are ours, their ends none of our own:","Hamlet, Prince of Denmark"
1524,So think thou wilt no second husband wed;,"Hamlet, Prince of Denmark"
1524,But die thy thoughts when thy first lord is dead.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. Queen.,"Hamlet, Prince of Denmark"
1524,"Nor earth to me give food, nor heaven light!","Hamlet, Prince of Denmark"
1524,Sport and repose lock from me day and night!,"Hamlet, Prince of Denmark"
1524,To desperation turn my trust and hope!,"Hamlet, Prince of Denmark"
1524,An anchor's cheer in prison be my scope!,"Hamlet, Prince of Denmark"
1524,Each opposite that blanks the face of joy,"Hamlet, Prince of Denmark"
1524,"Meet what I would have well, and it destroy!","Hamlet, Prince of Denmark"
1524,"Both here and hence pursue me lasting strife,","Hamlet, Prince of Denmark"
1524,"If, once a widow, ever I be wife!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,If she should break it now! [To Ophelia.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. King.,"Hamlet, Prince of Denmark"
1524,"'Tis deeply sworn. Sweet, leave me here awhile;","Hamlet, Prince of Denmark"
1524,"My spirits grow dull, and fain I would beguile","Hamlet, Prince of Denmark"
1524,The tedious day with sleep.,"Hamlet, Prince of Denmark"
1524,[Sleeps.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,P. Queen.,"Hamlet, Prince of Denmark"
1524,"Sleep rock thy brain,","Hamlet, Prince of Denmark"
1524,And never come mischance between us twain!,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exit.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Madam, how like you this play?","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Queen.,"Hamlet, Prince of Denmark"
1524,"The lady protests too much, methinks.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"O, but she'll keep her word.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,King.,"Hamlet, Prince of Denmark"
1524,Have you heard the argument? Is there no offence in't?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"No, no! They do but jest, poison in jest; no offence i' the","Hamlet, Prince of Denmark"
1524,world.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,King.,"Hamlet, Prince of Denmark"
1524,What do you call the play?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"The Mouse-trap. Marry, how? Tropically. This play is the","Hamlet, Prince of Denmark"
1524,image of a murder done in Vienna: Gonzago is the duke's name;,"Hamlet, Prince of Denmark"
1524,"his wife, Baptista: you shall see anon; 'tis a knavish piece of","Hamlet, Prince of Denmark"
1524,"work: but what o' that? your majesty, and we that have free","Hamlet, Prince of Denmark"
1524,"souls, it touches us not: let the gall'd jade wince; our withers","Hamlet, Prince of Denmark"
1524,are unwrung.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Enter Lucianus.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"This is one Lucianus, nephew to the King.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Oph.,"Hamlet, Prince of Denmark"
1524,"You are a good chorus, my lord.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"I could interpret between you and your love, if I could see","Hamlet, Prince of Denmark"
1524,the puppets dallying.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Oph.,"Hamlet, Prince of Denmark"
1524,"You are keen, my lord, you are keen.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,It would cost you a groaning to take off my edge.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Oph.,"Hamlet, Prince of Denmark"
1524,"Still better, and worse.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"So you must take your husbands.--Begin, murderer; pox, leave","Hamlet, Prince of Denmark"
1524,"thy damnable faces, and begin. Come:--'The croaking raven doth","Hamlet, Prince of Denmark"
1524,bellow for revenge.',"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Luc.,"Hamlet, Prince of Denmark"
1524,"Thoughts black, hands apt, drugs fit, and time agreeing;","Hamlet, Prince of Denmark"
1524,"Confederate season, else no creature seeing;","Hamlet, Prince of Denmark"
1524,"Thou mixture rank, of midnight weeds collected,","Hamlet, Prince of Denmark"
1524,"With Hecate's ban thrice blasted, thrice infected,","Hamlet, Prince of Denmark"
1524,Thy natural magic and dire property,"Hamlet, Prince of Denmark"
1524,On wholesome life usurp immediately.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Pours the poison into the sleeper's ears.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,He poisons him i' the garden for's estate. His name's Gonzago:,"Hamlet, Prince of Denmark"
1524,"The story is extant, and written in very choice Italian; you","Hamlet, Prince of Denmark"
1524,shall see anon how the murderer gets the love of Gonzago's wife.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Oph.,"Hamlet, Prince of Denmark"
1524,The King rises.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"What, frighted with false fire!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Queen.,"Hamlet, Prince of Denmark"
1524,How fares my lord?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,Give o'er the play.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,King.,"Hamlet, Prince of Denmark"
1524,Give me some light:--away!,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,All.,"Hamlet, Prince of Denmark"
1524,"Lights, lights, lights!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exeunt all but Hamlet and Horatio.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"   Why, let the strucken deer go weep,","Hamlet, Prince of Denmark"
1524,     The hart ungalled play;,"Hamlet, Prince of Denmark"
1524,"   For some must watch, while some must sleep:","Hamlet, Prince of Denmark"
1524,     So runs the world away.--,"Hamlet, Prince of Denmark"
1524,"Would not this, sir, and a forest of feathers--if the rest of my","Hamlet, Prince of Denmark"
1524,"fortunes turn Turk with me,--with two Provincial roses on my","Hamlet, Prince of Denmark"
1524,"razed shoes, get me a fellowship in a cry of players, sir?","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Hor.,"Hamlet, Prince of Denmark"
1524,Half a share.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"     A whole one, I.","Hamlet, Prince of Denmark"
1524,"   For thou dost know, O Damon dear,","Hamlet, Prince of Denmark"
1524,     This realm dismantled was,"Hamlet, Prince of Denmark"
1524,   Of Jove himself; and now reigns here,"Hamlet, Prince of Denmark"
1524,"     A very, very--pajock.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Hor.,"Hamlet, Prince of Denmark"
1524,You might have rhymed.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"O good Horatio, I'll take the ghost's word for a thousand","Hamlet, Prince of Denmark"
1524,pound! Didst perceive?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Hor.,"Hamlet, Prince of Denmark"
1524,"Very well, my lord.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Upon the talk of the poisoning?--,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Hor.,"Hamlet, Prince of Denmark"
1524,I did very well note him.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Ah, ha!--Come, some music! Come, the recorders!--","Hamlet, Prince of Denmark"
1524,"   For if the king like not the comedy,","Hamlet, Prince of Denmark"
1524,"   Why then, belike he likes it not, perdy.","Hamlet, Prince of Denmark"
1524,"Come, some music!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Enter Rosencrantz and Guildenstern.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"Good my lord, vouchsafe me a word with you.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Sir, a whole history.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"The king, sir--","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Ay, sir, what of him?","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"Is, in his retirement, marvellous distempered.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"With drink, sir?","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"No, my lord; rather with choler.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Your wisdom should show itself more richer to signify this to,"Hamlet, Prince of Denmark"
1524,the doctor; for me to put him to his purgation would perhaps,"Hamlet, Prince of Denmark"
1524,plunge him into far more choler.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"Good my lord, put your discourse into some frame, and start","Hamlet, Prince of Denmark"
1524,not so wildly from my affair.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"I am tame, sir:--pronounce.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"The queen, your mother, in most great affliction of spirit,","Hamlet, Prince of Denmark"
1524,hath sent me to you.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,You are welcome.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"Nay, good my lord, this courtesy is not of the right breed.","Hamlet, Prince of Denmark"
1524,"If it shall please you to make me a wholesome answer, I will do","Hamlet, Prince of Denmark"
1524,"your mother's commandment: if not, your pardon and my return","Hamlet, Prince of Denmark"
1524,shall be the end of my business.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Sir, I cannot.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"What, my lord?","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Make you a wholesome answer; my wit's diseased: but, sir, such","Hamlet, Prince of Denmark"
1524,"answer as I can make, you shall command; or rather, as you say,","Hamlet, Prince of Denmark"
1524,"my mother: therefore no more, but to the matter: my mother, you","Hamlet, Prince of Denmark"
1524,"say,--","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,Then thus she says: your behaviour hath struck her into,"Hamlet, Prince of Denmark"
1524,amazement and admiration.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"O wonderful son, that can so stonish a mother!--But is there no","Hamlet, Prince of Denmark"
1524,sequel at the heels of this mother's admiration?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,She desires to speak with you in her closet ere you go to bed.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"We shall obey, were she ten times our mother. Have you any","Hamlet, Prince of Denmark"
1524,further trade with us?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,"My lord, you once did love me.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"And so I do still, by these pickers and stealers.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,"Good my lord, what is your cause of distemper? you do, surely,","Hamlet, Prince of Denmark"
1524,bar the door upon your own liberty if you deny your griefs to,"Hamlet, Prince of Denmark"
1524,your friend.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Sir, I lack advancement.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,"How can that be, when you have the voice of the king himself","Hamlet, Prince of Denmark"
1524,for your succession in Denmark?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Ay, sir, but 'While the grass grows'--the proverb is something","Hamlet, Prince of Denmark"
1524,musty.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"[Re-enter the Players, with recorders.]","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"O, the recorders:--let me see one.--To withdraw with you:--why do","Hamlet, Prince of Denmark"
1524,"you go about to recover the wind of me, as if you would drive me","Hamlet, Prince of Denmark"
1524,into a toil?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"O my lord, if my duty be too bold, my love is too unmannerly.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,I do not well understand that. Will you play upon this pipe?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"My lord, I cannot.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,I pray you.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"Believe me, I cannot.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,I do beseech you.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,"I know, no touch of it, my lord.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,'Tis as easy as lying: govern these ventages with your,"Hamlet, Prince of Denmark"
1524,"finger and thumb, give it breath with your mouth, and it will","Hamlet, Prince of Denmark"
1524,"discourse most eloquent music. Look you, these are the stops.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,But these cannot I command to any utterance of harmony; I,"Hamlet, Prince of Denmark"
1524,have not the skill.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,"Why, look you now, how unworthy a thing you make of me! You","Hamlet, Prince of Denmark"
1524,would play upon me; you would seem to know my stops; you would,"Hamlet, Prince of Denmark"
1524,pluck out the heart of my mystery; you would sound me from my,"Hamlet, Prince of Denmark"
1524,"lowest note to the top of my compass; and there is much music,","Hamlet, Prince of Denmark"
1524,"excellent voice, in this little organ, yet cannot you make it","Hamlet, Prince of Denmark"
1524,"speak. 'Sblood, do you think I am easier to be played on than a","Hamlet, Prince of Denmark"
1524,"pipe? Call me what instrument you will, though you can fret me,","Hamlet, Prince of Denmark"
1524,you cannot play upon me.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Enter Polonius.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"God bless you, sir!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,"My lord, the queen would speak with you, and presently.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Do you see yonder cloud that's almost in shape of a camel?,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,"By the mass, and 'tis like a camel indeed.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Methinks it is like a weasel.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,It is backed like a weasel.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Or like a whale.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,Very like a whale.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,Then will I come to my mother by and by.--They fool me to the,"Hamlet, Prince of Denmark"
1524,top of my bent.--I will come by and by.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,I will say so.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exit.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ham.,"Hamlet, Prince of Denmark"
1524,By-and-by is easily said.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exit Polonius.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"--Leave me, friends.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"[Exeunt Ros, Guil., Hor., and Players.]","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"'Tis now the very witching time of night,","Hamlet, Prince of Denmark"
1524,"When churchyards yawn, and hell itself breathes out","Hamlet, Prince of Denmark"
1524,"Contagion to this world: now could I drink hot blood,","Hamlet, Prince of Denmark"
1524,And do such bitter business as the day,"Hamlet, Prince of Denmark"
1524,Would quake to look on. Soft! now to my mother.--,"Hamlet, Prince of Denmark"
1524,"O heart, lose not thy nature; let not ever","Hamlet, Prince of Denmark"
1524,The soul of Nero enter this firm bosom:,"Hamlet, Prince of Denmark"
1524,"Let me be cruel, not unnatural;","Hamlet, Prince of Denmark"
1524,"I will speak daggers to her, but use none;","Hamlet, Prince of Denmark"
1524,"My tongue and soul in this be hypocrites,--","Hamlet, Prince of Denmark"
1524,"How in my words somever she be shent,","Hamlet, Prince of Denmark"
1524,"To give them seals never, my soul, consent!","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exit.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Scene III. A room in the Castle.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,"[Enter King, Rosencrantz, and Guildenstern.]","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,King.,"Hamlet, Prince of Denmark"
1524,I like him not; nor stands it safe with us,"Hamlet, Prince of Denmark"
1524,To let his madness range. Therefore prepare you;,"Hamlet, Prince of Denmark"
1524,"I your commission will forthwith dispatch,","Hamlet, Prince of Denmark"
1524,And he to England shall along with you:,"Hamlet, Prince of Denmark"
1524,The terms of our estate may not endure,"Hamlet, Prince of Denmark"
1524,Hazard so near us as doth hourly grow,"Hamlet, Prince of Denmark"
1524,Out of his lunacies.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Guil.,"Hamlet, Prince of Denmark"
1524,We will ourselves provide:,"Hamlet, Prince of Denmark"
1524,Most holy and religious fear it is,"Hamlet, Prince of Denmark"
1524,To keep those many many bodies safe,"Hamlet, Prince of Denmark"
1524,That live and feed upon your majesty.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros.,"Hamlet, Prince of Denmark"
1524,"The single and peculiar life is bound,","Hamlet, Prince of Denmark"
1524,"With all the strength and armour of the mind,","Hamlet, Prince of Denmark"
1524,To keep itself from 'noyance; but much more,"Hamlet, Prince of Denmark"
1524,That spirit upon whose weal depend and rest,"Hamlet, Prince of Denmark"
1524,The lives of many. The cease of majesty,"Hamlet, Prince of Denmark"
1524,Dies not alone; but like a gulf doth draw,"Hamlet, Prince of Denmark"
1524,"What's near it with it: it is a massy wheel,","Hamlet, Prince of Denmark"
1524,"Fix'd on the summit of the highest mount,","Hamlet, Prince of Denmark"
1524,To whose huge spokes ten thousand lesser things,"Hamlet, Prince of Denmark"
1524,"Are mortis'd and adjoin'd; which, when it falls,","Hamlet, Prince of Denmark"
1524,"Each small annexment, petty consequence,","Hamlet, Prince of Denmark"
1524,Attends the boisterous ruin. Never alone,"Hamlet, Prince of Denmark"
1524,"Did the king sigh, but with a general groan.","Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,King.,"Hamlet, Prince of Denmark"
1524,"Arm you, I pray you, to this speedy voyage;","Hamlet, Prince of Denmark"
1524,"For we will fetters put upon this fear,","Hamlet, Prince of Denmark"
1524,Which now goes too free-footed.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Ros and Guil.,"Hamlet, Prince of Denmark"
1524,We will haste us.,"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Exeunt Ros. and Guil.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,[Enter Polonius.],"Hamlet, Prince of Denmark"
1524,,"Hamlet, Prince of Denmark"
1524,Pol.,"Hamlet, Prince of Denmark"
1524,"My lord, he's going to his mother's closet:","Hamlet, Prince of Denmark"
1524,Behind the arras I'll convey myself,"Hamlet, Prince of Denmark"
1524,To hear the process; I'll warrant she'll tax him home:,"Hamlet, Prince of Denmark"
1524,"And, as you said, and wisely was it said,","Hamlet, Prince of Denmark"
1524,"'Tis meet that some more audience than a mother,","Hamlet, Prince of Denmark"
1524,"Since nature makes them partial, should o'erhear","Hamlet, Prince of Denmark"
1524,"The speech, of vantage. Fare you well, my liege:","Hamlet, Prince of Denmark"
1524,"I'll call upon you ere you go to bed,","Hamlet, Prince of Denmark"
1524,And tell you what I know.,"Hamlet, Prince of Denmark"
